recording_id	source	split	condition	segment_index	start	end	duration_s	success	text	action_family	object_name	external_rgb_samples	force_samples	proprioception_samples	excluded_official_issue	matched_usable	target_action
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	11	1736848285.829794	1736848295.8965404	10.066746473312378	True	Remove square peg 1.	remove	square peg 1	302	10067	5930	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	12	1736848295.9131894	1736848300.42986	4.5166707038879395	True	Place square peg 1.	place	square peg 1	136	4516	2652	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	13	1736848300.446465	1736848308.4797738	8.033308744430542	True	Remove round peg 1.	remove	round peg 1	241	8033	4721	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	14	1736848308.49656	1736848312.9131775	4.416617393493652	True	Place round peg 1.	place	round peg 1	132	4416	2511	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	15	1736848312.929815	1736848321.129796	8.199980974197388	True	Remove round peg 2.	remove	round peg 2	246	8200	4793	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	16	1736848321.1465018	1736848325.696434	4.549932241439819	True	Place round peg 2.	place	round peg 2	137	4550	2636	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	17	1736848325.713179	1736848338.729852	13.016672849655151	True	Remove BNC.	remove	BNC	391	13017	7635	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	18	1736848338.746615	1736848342.829836	4.083220958709717	True	Place BNC.	place	BNC	123	4081	2375	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	19	1736848342.846563	1736848349.6976595	6.8510963916778564	True	Remove USB.	remove	USB	205	6852	3930	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	20	1736848349.713625	1736848353.7131493	3.9995243549346924	True	Place USB.	place	USB	119	4000	2221	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	21	1736848353.7298777	1736848362.6799834	8.950105667114258	True	Remove small gear.	remove	small gear	270	8951	5146	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	22	1736848362.6974068	1736848366.129774	3.4323673248291016	True	Place small gear.	place	small gear	103	3434	1919	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	23	1736848366.1466205	1736848373.0631511	6.916530609130859	True	Remove medium gear.	remove	medium gear	208	6916	3937	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	24	1736848373.079877	1736848376.596517	3.5166401863098145	True	Place medium gear.	place	medium gear	106	3516	1924	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	25	1736848376.6132078	1736848384.679814	8.066606283187866	True	Remove large gear.	remove	large gear	242	8068	4511	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	26	1736848384.6965933	1736848388.3298137	3.6332204341888428	True	Place large gear.	place	large gear	108	3633	2011	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	27	1736848388.346661	1736848402.0965054	13.749844312667847	False	Remove waterproof.	remove	waterproof	413	13750	7827	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	28	1736848402.1136494	1736848413.3632424	11.249593019485474	False	Remove waterproof.	remove	waterproof	338	11249	6282	False	True	True
2025-01-14-10-49-57	v4_new	train_split1.txt	no documented issue	29	1736848413.3798597	1736848416.7298322	3.3499724864959717	True	No action.	no_action		100	3350	1827	False	True	False
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	0	1736526965.9735625	1736526968.8057518	2.8321893215179443	True	No action.	no_action		85	2832	1637	False	True	False
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	1	1736526968.8227065	1736526978.205804	9.383097648620605	True	Remove USB.	remove	USB	281	9384	5430	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	2	1736526978.222576	1736526983.856384	5.633808135986328	True	Place USB.	place	USB	170	5634	3153	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	3	1736526983.8725588	1736526996.60575	12.73319125175476	True	Remove waterproof.	remove	waterproof	382	12732	7403	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	4	1736526996.6225698	1736527003.5890565	6.966486692428589	True	Place waterproof.	place	waterproof	210	6969	4004	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	5	1736527003.6057024	1736527013.739073	10.133370637893677	True	Remove Ethernet.	remove	Ethernet	304	10134	5866	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	6	1736527013.757767	1736527022.9557123	9.197945356369019	True	Place Ethernet.	place	Ethernet	276	9199	5263	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	7	1736527022.972459	1736527033.339228	10.366768836975098	True	Remove D-SUB.	remove	D-SUB	311	10366	6003	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	8	1736527033.357694	1736527038.405809	5.048115015029907	True	Place D-SUB.	place	D-SUB	151	5050	2912	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	9	1736527038.4226806	1736527053.373611	14.95093035697937	True	Remove BNC.	remove	BNC	449	14951	8806	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	10	1736527053.389141	1736527059.1057787	5.71663761138916	True	Place BNC.	place	BNC	171	5716	3309	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	11	1736527059.1225083	1736527067.7226903	8.600182056427002	True	Remove round peg 1.	remove	round peg 1	258	8599	4992	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	12	1736527067.7390866	1736527072.505787	4.766700267791748	True	Place round peg 1.	place	round peg 1	143	4768	2770	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	13	1736527072.5224392	1736527079.6390662	7.116626977920532	True	Remove round peg 2.	remove	round peg 2	214	7116	4159	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	14	1736527079.655753	1736527085.3057704	5.650017499923706	True	Place round peg 2.	place	round peg 2	170	5650	3285	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	15	1736527085.3225944	1736527097.5058205	12.183226108551025	True	Remove square peg 2.	remove	square peg 2	366	12184	7119	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	16	1736527097.5227752	1736527102.9724252	5.449650049209595	True	Place square peg 2.	place	square peg 2	164	5450	3104	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	17	1736527102.9892433	1736527112.4724674	9.483224153518677	True	Remove round peg 4.	remove	round peg 4	284	9484	5592	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	18	1736527112.4897523	1736527116.8392174	4.3494651317596436	True	Place round peg 4.	place	round peg 4	130	4348	2520	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	19	1736527116.8558166	1736527141.4723966	24.61658000946045	True	Remove small gear.	remove	small gear	739	24616	14589	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	20	1736527141.489138	1736527146.5225592	5.033421277999878	True	Place small gear.	place	small gear	150	5034	2928	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	21	1736527146.539072	1736527153.6225462	7.083474159240723	True	Remove medium gear.	remove	medium gear	212	7082	4193	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	22	1736527153.6402526	1736527158.0057292	4.365476608276367	True	Place medium gear.	place	medium gear	131	4366	2537	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	23	1736527158.022499	1736527164.972469	6.949970006942749	True	Remove large gear.	remove	large gear	209	6953	4121	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	24	1736527164.9891226	1736527170.255861	5.266738414764404	True	Place large gear.	place	large gear	158	5266	3069	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	25	1736527170.2731357	1736527180.7725165	10.499380826950073	True	Remove round peg 3.	remove	round peg 3	315	10500	6181	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	26	1736527180.7890973	1736527185.0256488	4.236551523208618	True	Place round peg 3.	place	round peg 3	128	4234	2466	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	27	1736527185.039055	1736527198.6227467	13.583691596984863	True	Remove square peg 3.	remove	square peg 3	407	13585	7909	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	28	1736527198.6390855	1736527207.3226385	8.683552980422974	True	Place square peg 3.	place	square peg 3	260	8684	4897	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	29	1736527207.3391724	1736527218.605798	11.26662564277649	True	Remove square peg 4.	remove	square peg 4	338	11267	6446	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	30	1736527218.622543	1736527224.5725236	5.9499804973602295	True	Place square peg 4.	place	square peg 4	179	5948	3340	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	31	1736527224.5891345	1736527236.7557988	12.166664361953735	True	Remove square peg 1.	remove	square peg 1	365	12168	6924	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	32	1736527236.7725563	1736527242.872709	6.1001527309417725	True	Place square peg 1.	place	square peg 1	183	6099	3443	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	33	1736527242.8891025	1736527249.439086	6.549983501434326	False	Remove bolt 4.	remove	bolt 4	197	6551	3483	False	True	True
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	34	1736527249.4557269	1736527251.7223551	2.2666282653808594	True	No action.	no_action		68	2266	1281	False	True	False
2025-01-10-17-36-05	v4_new	train_split1.txt	no documented issue	35	1736527249.4557269	1736527251.7223551	2.2666282653808594	True	No action.	no_action		68	2266	1281	False	True	False
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	0	1736789552.2794244	1736789555.4127915	3.1333670616149902	True	No action.	no_action		94	3134	1828	False	True	False
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	1	1736789555.4296277	1736789562.0295532	6.599925518035889	True	Pick BNC.	pick	BNC	198	6600	3755	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	2	1736789562.0461483	1736789581.9628325	19.9166841506958	True	Insert BNC.	insert	BNC	598	19917	11628	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	3	1736789581.9796958	1736789587.7627797	5.783083915710449	True	Pick waterproof.	pick	waterproof	174	5781	3341	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	4	1736789587.7794435	1736789591.9293952	4.149951696395874	True	Place waterproof.	place	waterproof	125	4150	2347	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	5	1736789591.946143	1736789596.4627328	4.516589879989624	True	Pick waterproof.	pick	waterproof	136	4516	2568	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	6	1736789596.4795003	1736789616.362707	19.883206605911255	True	Insert waterproof.	insert	waterproof	597	19882	11561	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	7	1736789616.3796334	1736789624.9795518	8.599918365478516	True	Pick bolt 4.	pick	bolt 4	258	8600	4993	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	8	1736789624.996318	1736789631.3628352	6.366517066955566	False	Insert bolt 4.	insert	bolt 4	191	6367	3623	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	9	1736789631.3798234	1736789637.1794386	5.799615144729614	True	Place bolt 4.	place	bolt 4	174	5800	3340	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	10	1736789637.1961205	1736789644.7794638	7.583343267440796	True	Pick Ethernet.	pick	Ethernet	227	7583	4386	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	11	1736789644.7961438	1736789660.2799056	15.48376178741455	True	Insert Ethernet.	insert	Ethernet	464	15484	8925	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	12	1736789660.2960882	1736789670.4295652	10.133476972579956	True	Pick medium gear.	pick	medium gear	304	10133	5824	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	13	1736789670.446123	1736789676.881355	6.435232162475586	False	Insert medium gear.	insert	medium gear	193	6434	3710	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	14	1736789676.8961413	1736789682.912774	6.016632795333862	True	Place medium gear.	place	medium gear	180	6018	3450	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	15	1736789682.9296324	1736789688.162773	5.233140468597412	True	Pick large gear.	pick	large gear	157	5234	2961	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	16	1736789688.1796072	1736789703.5627737	15.383166551589966	False	Insert large gear.	insert	large gear	462	15383	8769	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	17	1736789703.5796187	1736789710.3294735	6.749854803085327	True	Pick large gear.	pick	large gear	203	6750	3826	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	18	1736789710.3460732	1736789726.21275	15.866676807403564	True	Insert large gear.	insert	large gear	476	15865	8931	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	19	1736789726.2295165	1736789735.5127368	9.283220291137695	True	Pick square peg 1.	pick	square peg 1	278	9284	5200	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	20	1736789735.52954	1736789769.562758	34.033217906951904	True	Insert square peg 1.	insert	square peg 1	1021	34034	19009	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	21	1736789769.579513	1736789778.1335523	8.554039239883423	False	Pick round peg 1.	pick	round peg 1	257	8554	4739	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	22	1736789778.1460593	1736789783.9295924	5.783533096313477	True	Pick round peg 1.	pick	round peg 1	174	5783	3224	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	23	1736789783.94612	1736789792.4296474	8.483527421951294	True	Insert round peg 1.	insert	round peg 1	255	8484	4830	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	24	1736789792.4460938	1736789797.09608	4.649986267089844	True	Pick round peg 2.	pick	round peg 2	140	4650	2627	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	25	1736789797.112735	1736789809.6128073	12.500072240829468	False	Insert round peg 2.	insert	round peg 2	375	12500	7103	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	26	1736789809.6296887	1736789812.829609	3.199920177459717	True	Insert round peg 2.	insert	round peg 2	96	3200	1774	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	27	1736789812.8460715	1736789821.4460723	8.600000858306885	True	Pick square peg 3.	pick	square peg 3	258	8602	4869	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	28	1736789821.4631026	1736789849.179456	27.71635341644287	True	Insert square peg 3.	insert	square peg 3	831	27715	15833	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	29	1736789849.1960964	1736789857.1793382	7.98324179649353	True	Pick square peg 2.	pick	square peg 2	239	7984	4534	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	30	1736789857.1961162	1736789865.7627363	8.566620111465454	True	Insert square peg 2.	insert	square peg 2	257	8568	4858	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	31	1736789865.7794416	1736789875.2627168	9.483275175094604	True	Pick square peg 4.	pick	square peg 4	285	9484	5389	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	32	1736789875.2794335	1736789886.612764	11.333330392837524	True	Insert square peg 4.	insert	square peg 4	340	11334	6443	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	33	1736789886.629501	1736789895.89608	9.266578912734985	True	Pick USB.	pick	USB	278	9268	5279	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	34	1736789895.9127538	1736789912.6963153	16.78356146812439	True	Insert USB.	insert	USB	504	16784	9678	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	35	1736789912.7127898	1736789920.5294342	7.8166444301605225	True	Pick D-SUB.	pick	D-SUB	235	7819	4455	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	36	1736789920.5460403	1736789945.8960917	25.350051403045654	True	Insert D-SUB.	insert	D-SUB	761	25351	14843	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	37	1736789945.9127414	1736789953.2293756	7.316634178161621	True	Pick round peg 4.	pick	round peg 4	220	7319	4212	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	38	1736789953.2460809	1736789965.1127462	11.866665363311768	False	Insert round peg 4.	insert	round peg 4	356	11868	6819	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	39	1736789965.1296108	1736789972.2960248	7.166414022445679	True	Insert round peg 4.	insert	round peg 4	215	7165	3994	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	40	1736789972.3127742	1736789979.246035	6.933260917663574	True	Pick round peg 3.	pick	round peg 3	208	6931	3802	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	41	1736789979.2627833	1736789992.679448	13.416664600372314	True	Insert round peg 3.	insert	round peg 3	402	13414	7417	False	True	True
2025-01-13-18-32-31	v4_new	train_split1.txt	no documented issue	42	1736789992.6961415	1736789994.4127254	1.7165839672088623	True	No action.	no_action		51	1717	932	False	True	False
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	0	1736848634.696483	1736848636.6797442	1.9832613468170166	True	No action.	no_action		60	1983	1197	False	True	False
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	1	1736848636.6966128	1736848645.2631755	8.56656265258789	True	Pick BNC.	pick	BNC	257	8566	5110	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	2	1736848645.2815754	1736848672.16315	26.881574630737305	True	Insert BNC.	insert	BNC	806	26881	15693	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	3	1736848672.1797917	1736848680.0964797	7.916687965393066	True	Pick D-SUB.	pick	D-SUB	237	7917	4633	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	4	1736848680.113117	1736848687.4130852	7.299968242645264	True	Place D-SUB.	place	D-SUB	219	7299	4314	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	5	1736848687.4297917	1736848695.2299058	7.800114154815674	True	Pick D-SUB.	pick	D-SUB	234	7801	4545	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	6	1736848695.2467418	1736848729.2299826	33.983240842819214	True	Insert D-SUB.	insert	D-SUB	1019	33982	20195	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	7	1736848729.2464972	1736848737.0631816	7.8166844844818115	True	Pick USB.	pick	USB	234	7815	4380	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	8	1736848737.081378	1736848756.729772	19.648394107818604	True	Insert USB.	insert	USB	589	19647	11211	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	9	1736848756.746678	1736848764.7298596	7.983181476593018	True	Pick waterproof.	pick	waterproof	240	7984	4561	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	10	1736848764.746579	1736848798.696529	33.949949979782104	True	Insert waterproof.	insert	waterproof	1018	33951	19641	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	11	1736848798.7131512	1736848809.713452	11.000300884246826	True	Pick bolt 4.	pick	bolt 4	330	11001	6288	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	12	1736848809.7297554	1736848832.4464402	22.716684818267822	False	Insert bolt 4.	insert	bolt 4	682	22719	13128	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	13	1736848832.4631093	1736848849.3966174	16.933508157730103	False	Insert bolt 4.	insert	bolt 4	508	16932	9749	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	14	1736848849.413144	1736848857.9965763	8.5834321975708	True	Place bolt 4.	place	bolt 4	257	8584	4940	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	15	1736848858.0131478	1736848865.213101	7.199953079223633	True	Pick bolt 4.	pick	bolt 4	216	7199	4086	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	16	1736848865.230102	1736848882.813092	17.582989931106567	False	Insert bolt 4.	insert	bolt 4	528	17581	10226	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	17	1736848882.8336525	1736848898.3134704	15.479817867279053	True	Insert bolt 4.	insert	bolt 4	465	15483	9066	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	18	1736848898.330007	1736848910.1465826	11.816575527191162	False	Pick large gear.	pick	large gear	355	11816	6860	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	19	1736848910.1632235	1736848916.546578	6.383354425430298	True	Pick large gear.	pick	large gear	192	6382	3720	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	20	1736848916.5631409	1736848938.5964482	22.033307313919067	True	Insert large gear.	insert	large gear	661	22032	12975	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	21	1736848938.613248	1736848947.496513	8.883264780044556	True	Pick medium gear.	pick	medium gear	266	8882	5176	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	22	1736848947.5133955	1736848966.1965497	18.683154106140137	True	Insert medium gear.	insert	medium gear	560	18686	10970	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	23	1736848966.213168	1736848976.5130727	10.299904823303223	True	Pick square peg 4.	pick	square peg 4	309	10300	6037	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	24	1736848976.529977	1736848986.1632147	9.633237600326538	False	Insert square peg 4.	insert	square peg 4	289	9634	5679	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	25	1736848986.1797526	1736848991.0300894	4.850336790084839	True	Insert square peg 4.	insert	square peg 4	145	4849	2778	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	26	1736848991.046542	1736848998.7964876	7.749945640563965	True	Pick square peg 3.	pick	square peg 3	232	7751	4594	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	27	1736848998.813709	1736849015.363239	16.549530029296875	True	Insert square peg 3.	insert	square peg 3	496	16551	9825	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	28	1736849015.37983	1736849023.7631042	8.38327431678772	True	Pick square peg 2.	pick	square peg 2	252	8382	4931	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	29	1736849023.7798266	1736849041.046547	17.266720294952393	True	Insert square peg 2.	insert	square peg 2	518	17266	10155	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	30	1736849041.0631566	1736849049.2630754	8.199918746948242	True	Pick square peg 1.	pick	square peg 1	246	8200	4781	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	31	1736849049.2798133	1736849087.8466685	38.56685519218445	True	Insert square peg 1.	insert	square peg 1	1158	38569	22343	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	32	1736849087.8631055	1736849095.4966593	7.633553743362427	True	Pick round peg 4.	pick	round peg 4	229	7632	4252	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	33	1736849095.513171	1736849109.0466533	13.533482313156128	True	Insert round peg 4.	insert	round peg 4	406	13533	7729	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	34	1736849109.0631418	1736849118.7297814	9.666639566421509	True	Pick round peg 2.	pick	round peg 2	290	9667	5527	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	35	1736849118.7467792	1736849129.0464392	10.299659967422485	True	Insert round peg 2.	insert	round peg 2	308	10299	5883	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	36	1736849129.0632076	1736849138.213128	9.149920463562012	True	Pick round peg 3.	pick	round peg 3	274	9150	5281	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	37	1736849138.2298124	1736849151.0130768	12.783264398574829	True	Insert round peg 3.	insert	round peg 3	384	12784	7387	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	38	1736849151.029794	1736849160.2297196	9.199925661087036	True	Pick round peg 1.	pick	round peg 1	276	9201	5303	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	39	1736849160.2469308	1736849172.4131234	12.166192531585693	True	Insert round peg 1.	insert	round peg 1	364	12166	6939	False	True	True
2025-01-14-10-57-14	v4_new	train_split1.txt	no documented issue	40	1736849172.4298365	1736849175.4297817	2.9999451637268066	True	No action.	no_action		90	2999	1687	False	True	False
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	0	1736784130.8450987	1736784133.2117896	2.3666908740997314	True	No action.	no_action		71	2366	1371	False	True	False
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	1	1736784133.2284136	1736784140.0951326	6.866719007492065	True	Pick small gear.	pick	small gear	206	6868	4019	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	2	1736784140.1117806	1736784154.5283823	14.416601657867432	True	Insert small gear.	insert	small gear	432	14416	8454	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	3	1736784154.5450468	1736784161.295195	6.750148296356201	True	Pick square peg 4.	pick	square peg 4	202	6749	3895	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	4	1736784161.3118424	1736784175.645077	14.333234548568726	True	Insert square peg 4.	insert	square peg 4	430	14335	8363	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	5	1736784175.6618185	1736784182.028604	6.366785526275635	True	Pick round peg 4.	pick	round peg 4	191	6368	3678	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	6	1736784182.0451684	1736784191.411627	9.366458654403687	True	Insert round peg 4.	insert	round peg 4	281	9366	5317	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	7	1736784191.428355	1736784200.961775	9.533420085906982	True	Pick Ethernet.	pick	Ethernet	286	9531	5496	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	8	1736784200.9814174	1736784218.9784808	17.997063398361206	False	Insert Ethernet.	insert	Ethernet	540	17998	10447	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	9	1736784218.9949715	1736784231.445031	12.450059413909912	True	Insert Ethernet.	insert	Ethernet	374	12450	7120	False	True	True
2025-01-13-17-02-10	v4_new	test_split1.txt	no documented issue	10	1736784231.4618552	1736784237.9784012	6.516546010971069	True	Pick round peg 3.	pick	round peg 3	196	6517	3665	False	True	True
